mean,regionname,state
137958.640625,Lakewood,OH
573675.0625,Marblehead,MA
279521.21875,Dover,NJ
132108.4375,Little Compton,RI
215358.234375,Scappoose,OR
495177.375,Arlington,MA
171012.046875,Snellville,GA
139078.3125,Zion,IL
397873.8125,Plumstead Township,PA
317585.625,Bow,WA
166327.703125,Statesville,NC
436831.21875,West Carson,CA
74437.3515625,New Castle,IN
218732.53125,Cutler Bay,FL
378369.40625,Ashland,OR
282969.90625,Fitchburg,WI
108397.992188,Hillsdale,MI
209251.40625,Apopka,FL
483699.59375,Diamond Bar,CA
235085.140625,Auburn,MA
260981.53125,Pleasant Prairie,WI
249341.359375,Dover,NH
91395.5859375,Spencerville,OH
177580.71875,Cantonment,FL
164363.859375,Powell,TN
229769.875,Kingsburg,CA
177854.21875,Prairie Village,KS
200109.234375,Littlerock,CA
143115.65625,Bellwood,IL
188402.8125,Agawam,MA
558674.25,Skidaway Island,GA
491113.25,Rancho Santa Margarita,CA
524722.5625,Walnut,CA
197091.96875,Deland,FL
111711.242188,Darien,NY
171448.1875,Orange Park,FL
144868.265625,Shillington,PA
176382.734375,Layton,UT
237029.3125,Forest Grove,OR
141391.5625,Altavista,VA
150038.953125,Faribault,MN
128720.484375,Richland Hills,TX
238850.203125,Gainesville,GA
243373.09375,Long Lake,MN
236535.75,Hickory Creek,TX
466870.625,Centerport,NY
186433.328125,Goddard,KS
497750.875,Ponce Inlet,FL
194733.734375,Midland,NC
128644.179688,Greensburg,IN
133769.484375,College Park,GA
363754.9375,Brier,WA
203520.890625,Waxhaw,NC
242872.6875,South Fayette Township,PA
168771.078125,Las Cruces,NM
270834.96875,Stuart,FL
70693.578125,Fargo,ND
130308.4375,White Oak,PA
187494.78125,Silver Lake,WI
289386.34375,Clovis,CA
202184.34375,Pebble Creek,FL
77718.4765625,Pass Christian,MS
103014.460938,McComb,OH
249151.40625,Fincastle,VA
310697.25,Town of Monroe,NY
188787.15625,Suamico,WI
319998.34375,Farragut,TN
463092.1875,Hanover,MA
233776.3125,Upper Allen,PA
163919.28125,Tremont,IL
181967.0625,Swanzey,NH
1091672.625,Palos Verdes Peninsula,CA
286580.3125,Lewisville,NC
191800.0,Conoy,PA
65040.1601562,Oak Grove,MO
221578.71875,Lowell,MA
320918.4375,Bloomingdale,IL
144521.28125,Walkertown,NC
265857.03125,Thompsonville,PA
283838.90625,Elk Township,PA
1146482.25,New Canaan,CT
101491.164062,Mentone,IN
1120271.875,Cupertino,CA
268714.0625,Sienna Plantation,TX
92872.2890625,Saint John,MO
121943.375,Jefferson,OH
100857.03125,North Baltimore,OH
287849.0,Des Plaines,IL
206161.046875,Centerville,GA
340757.28125,Morton Grove,IL
88643.375,Town of Madison,NY
178628.109375,Clyde,NC
180773.5,Saint James,NC
276360.6875,Logandale,NV
178425.296875,Rowlett,TX
197047.390625,Atwater,CA
231325.296875,West Manchester Township,PA
77945.3828125,Schuylkill Haven,PA
410285.03125,Montebello,CA
380306.15625,Edison,NJ
202398.796875,Town of Saugerties,NY
391158.375,Sunapee,NH
362050.4375,Hockessin,DE
159574.703125,Harker Heights,TX
163618.46875,Lyndhurst,OH
308296.0,Plantation,FL
120090.765625,Adairsville,GA
282018.90625,Nottingham Township,PA
372806.75,Northampton Township,PA
137156.21875,Taylorsville,GA
235236.140625,East Cocalico Township,PA
246510.84375,Caernarvon Township,PA
157175.09375,Madison,IN
131819.671875,Versailles,IN
259639.765625,Town of Belchertown,MA
351289.5625,New Milford,NJ
172693.96875,Valley Green,PA
330301.3125,Hull,MA
149914.0625,Acton,CA
164152.609375,Green Tree,PA
232356.21875,Henrico,VA
135838.15625,Town of Lima,NY
108065.0625,BresslerEnhautOberlin,PA
329897.625,Bunker Hill Village,TX
200067.875,Hesperia,CA
457346.5,Meadow Vista,CA
275412.875,Kent,WA
277611.6875,Grantham,NH
89164.65625,Akron,IN
265036.53125,Oakland,FL
185745.78125,Charleston,WV
65333.3320312,Macungie,PA
379983.40625,Narberth,PA
211941.765625,Sunrise,FL
156379.109375,Hilliard,FL
239416.875,Ballwin,MO
1048993.125,Manhasset,NY
444962.34375,Noank,CT
181732.125,Wilson,NC
246327.3125,Asheville,NC
175975.5,Jersey Village,TX
519181.9375,Los Osos,CA
123963.453125,Kokomo,IN
249508.4375,Orangetree,FL
136977.90625,Wasco,CA
974405.25,Solana Beach,CA
165151.8125,Pine Castle,FL
155007.234375,Royersford,PA
271887.9375,Lower Macungie,PA
313514.40625,Southington,CT
308648.09375,Peachtree Corners,GA
209104.015625,Groveland,IL
139300.40625,Jackson,MS
705748.125,Santa Cruz,CA
166306.03125,Rainier,OR
308706.8125,Holladay,UT
221060.640625,Lansdale,PA
227331.328125,New Durham,NH
250880.328125,Kendale Lakes,FL
235242.171875,Irving,TX
321479.90625,Dripping Springs,TX
84234.1328125,Garfield Heights,OH
251337.75,Chicago,IL
202585.9375,Town of North Brookfield,MA
202905.21875,Lilburn,GA
354493.84375,VerdiMogul,NV
112604.414062,Brunswick,GA
274453.0,Myers Corner,NY
178169.484375,Conewago Township,PA
477916.21875,East Hanover,NJ
151872.6875,Spartanburg,SC
416242.625,Shrewsbury,MA
243091.96875,Spring Lake Township,MI
191324.90625,South Franklin Township,PA
241223.6875,Eureka,CA
265195.96875,Orion,MI
326526.15625,South Burlington,VT
241632.125,Grand Terrace,CA
318970.28125,Sayreville,NJ
311627.28125,Johns Creek,GA
197281.921875,Town of Oconomowoc,WI
293179.125,Yacolt,WA
541033.5,Alpine,CA
80446.1875,New Kensington,PA
105493.976562,Clarence Center,NY
450541.375,Orchard Lake,MI
268026.90625,Austin,TX
28644.9804688,Syracuse,NY
86614.859375,Portland,IN
122427.710938,Grand Ledge,MI
217377.515625,Hellam,PA
137518.078125,Country Club Hills,IL
144101.203125,Waukegan,IL
844665.0,Danville,CA
175512.046875,Independence,KY
133065.859375,Town of Corinth,NY
103603.617188,Butler Township,PA
78607.6328125,Town of Henniker,NH
354039.375,Finksburg,MD
125702.40625,Bremen,IN
125237.351562,Bellwood,VA
894480.3125,Edwards,CO
614689.8125,Bonita Springs,FL
163167.46875,Evansville,IN
40234.1367188,Town of Corning,NY
155609.640625,Chartiers,PA
451881.1875,East Greenwich,RI
143193.96875,Princeton,TX
73691.96875,Jacinto City,TX
193953.015625,North Providence,RI
254251.8125,Fruit Cove,FL
112370.679688,Hazelwood,MO
199253.8125,Lolo,MT
219979.921875,New Ipswich,NH
207464.25,Melbourne,FL
259339.765625,Indian Head,MD
224664.25,Roseville,MN
214856.625,Sanatoga,PA
222883.125,Harrisburg,NC
123402.8125,Smithville,OH
330914.4375,La Plata,MD
151061.453125,Brooklyn Center,MN
715697.25,Port Washington,NY
222971.078125,Forest Oaks,NC
264486.75,Boynton Beach,FL
429277.875,Lovettsville,VA
1646132.875,Menlo Park,CA
352231.71875,Imperial Beach,CA
187089.5625,Rutherford,PA
450005.625,Pawleys Island,SC
185240.5625,Lantana,FL
528977.5625,Fort Lauderdale,FL
306970.25,San Fernando,CA
253494.375,Bayfield,CO
291254.625,Willoughby Hills,OH
197886.75,Watertown,MN
233462.25,Manchester Township,PA
42822.890625,Hudson,IN
177572.6875,Atoka,TN
405161.53125,Burlington,MA
198276.3125,Franklin Park,IL
155297.59375,Syracuse,IN
280985.5,South Lebanon,OH
105357.828125,Middletown,PA
266710.4375,Dardenne Prairie,MO
49996.7890625,Mechanicville,NY
155219.28125,Harlem,GA
160040.96875,Locust Grove,GA
154867.46875,Kannapolis,NC
139095.1875,North East Township,PA
403221.78125,Manalapan,NJ
94775.5,Verona,KY
192723.296875,Friant,CA
196673.09375,Clayton,NJ
284209.21875,Niantic,CT
311341.75,North Attleboro,MA
122579.117188,Girard Township,PA
279477.125,Sparks Glencoe,MD
142019.671875,Miami Gardens,FL
253387.546875,Troutman,NC
93485.9453125,Kinsman,OH
204591.5625,Buford,GA
286074.28125,La Center,WA
189524.5,Livingston,CA
263849.40625,Elburn,IL
305155.8125,New Hartford,CT
205764.65625,Jamestown,RI
156170.28125,Lewiston,ID
296443.6875,Baldwin Park,CA
104296.382812,Montverde,FL
41973.09375,Bokchito,OK
686982.9375,Holmes Beach,FL
283778.75,Telford,PA
117797.992188,North Liberty,IN
160332.125,South Valley,NM
93006.421875,Marrero,LA
520371.15625,Bingham Farms,MI
237199.59375,Elkton,MD
275744.1875,Rhododendron,OR
320480.65625,Lynnwood,WA
678874.5,Bernards Township,NJ
410836.875,Langley,WA
150088.75,Saint Louis,MO
155835.75,New Franklin,OH
229209.234375,Apple Valley,CA
299609.15625,Kulpsville,PA
692883.25,Anna Maria,FL
292085.90625,Wawayanda,NY
72888.3515625,Endicott,NY
77559.0390625,Georges Township,PA
72412.453125,Town of Oswego,NY
40548.59375,Atlanta,IN
173316.0625,Benton,AR
64504.015625,Citra,FL
255848.59375,Savage,MN
463035.625,Centreville,VA
335154.5625,El Monte,CA
178008.828125,Dearborn Heights,MI
237173.890625,Orting,WA
287287.9375,Wildomar,CA
244542.171875,Gallatin,TN
364023.25,Nockamixon Township,PA
823161.6875,Key West,FL
139983.125,Newton,NC
88010.84375,Hoosick Falls,NY
98887.953125,Redford,MI
440851.28125,Monroe Township,NJ
164543.78125,Rockton,IL
309825.15625,Middletown,VA
190693.578125,Enterprise,FL
836589.875,Coral Gables,FL
269252.21875,Avon,OH
1818374.5,Hidden Hills,CA
214185.9375,Hialeah,FL
227478.3125,Blythewood,SC
347133.5,Stanton,CA
38512.046875,Johnsonville,SC
167469.078125,Benbrook,TX
141310.84375,Sharpsville,IN
122801.609375,East Point,GA
455860.25,Town of Rowley,MA
545003.625,Wenham,MA
184375.5,Rochester,MN
84159.4375,Town of Amsterdam,NY
261681.125,Monroe,WA
140539.359375,Oberlin,OH
141999.203125,Jenison,MI
162836.546875,Uniontown,OH
193873.890625,New Richmond,OH
79604.8203125,Town of Canajoharie,NY
899122.75,Winnetka,IL
293696.4375,Doswell,VA
52757.8320312,Morganton,NC
107577.914062,Brookline,NH
171916.46875,Salisbury Township,PA
216043.375,Cottonwood,AZ
250462.25,West Norriton,PA
155867.46875,Fraser,MI
171543.375,Mahoning Township,PA
177506.828125,Shepherd,MT
169563.046875,Medical Lake,WA
49963.453125,Baltimore,MD
196131.734375,Marana,AZ
685695.625,Belmont,MA
111034.9375,Mont Vernon,NH
254910.046875,Westmoreland,NH
229873.890625,West Pleasant View,CO
146881.921875,Moorhead,MN
129884.742188,Black Jack,MO
158144.984375,Summerside,OH
132088.359375,Clinton,MI
224964.65625,East Earl,PA
319617.65625,East Coventry Township,PA
162753.015625,North Olmsted,OH
573284.75,San Luis Obispo,CA
58787.1484375,Town of Holland,NY
338809.1875,Berkley,MA
226784.34375,West Palm Beach,FL
219840.5625,Rothsville,PA
297904.875,Amboy,WA
301936.5,Fairview,NC
741178.625,Sierra Madre,CA
122191.164062,East Peoria,IL
177498.390625,Princetown,NY
203358.640625,West Bountiful,UT
496831.21875,Claremont,CA
284001.59375,Dunbarton,NH
289038.875,Beacon Falls,CT
259946.59375,Lower Paxton,PA
285610.5,Plymouth Township,MI
111109.640625,Stafford,NY
263326.09375,Perkasie,PA
169400.40625,Camp Lake,WI
827205.375,Hoboken,NJ
195426.5,Festus,MO
219493.171875,Chesterfield,MI
137248.1875,Manchester,TN
434340.0625,Port Aransas,TX
220597.1875,Temple Hills,MD
172411.25,Springdale,SC
250285.9375,King City,CA
433865.1875,Libertyville,IL
170189.953125,Poplar Grove,IL
110564.65625,Claremont,NH
156284.734375,Derby,KS
128410.039062,Mc Farland,CA
357506.75,Greenwich Township,NJ
783102.4375,Summerland Key,FL
111286.75,Brooklyn,OH
373310.375,Gypsum,CO
286020.90625,Grosse Pointe Woods,MI
234861.453125,Hebron,KY
226139.765625,Tupelo,MS
95659.8359375,Hornellsville,NY
109264.257812,Pine Hills,FL
526102.4375,Fullerton,CA
63867.8710938,Town Line,NY
558508.875,Druid Hills,GA
242654.21875,Clearwater,FL
239233.328125,Jersey City,NJ
149516.46875,Noblesville,IN
138223.296875,Myrtle Creek,OR
202140.15625,Strasburg,CO
504166.5,North Falmouth,MA
340683.53125,Dumfries,VA
260844.578125,Cumming,GA
224295.984375,Spring Valley,OH
135744.578125,Lordstown,OH
560526.0625,Harwich Port,MA
556808.75,Franklin,MI
287155.8125,Commerce Township,MI
202426.90625,Strafford,MO
287934.53125,Clifton,NJ
282416.40625,Eagle Point,OR
109019.679688,Sheffield Lake,OH
117773.898438,Geneva,OH
521102.03125,Acton,MA
369332.25,Malvern,PA
243059.4375,Greater Carrollwood,FL
343610.03125,Burtonsville,MD
220793.171875,Rapho Township,PA
45812.4492188,Philipsburg,PA
137797.59375,Mission,KS
124881.125,Farmersville,CA
16163.0517578,Town of Salamanca,NY
51837.75,Batesville,MS
224966.265625,Carney,MD
87784.7421875,Aurora,MN
137743.78125,Gulivoire Park,IN
277894.8125,Wind Point,WI
242700.40625,Concord Township,OH
180219.671875,West Warwick,RI
108783.9375,Town of Hartford,WI
309206.09375,West Bradford Township,PA
219601.203125,Springettsbury Township,PA
85128.109375,Talty,TX
333574.875,Winthrop,MA
166344.171875,Bellbrook,OH
305079.0625,Pleasant Ridge,MI
373387.375,West HavenSylvan,OR
365965.875,Glendale,OH
124283.132812,Waterford Township,PA
376621.8125,Arlington Heights,IL
208114.859375,Greenville,SC
456001.5625,San Dimas,CA
222653.8125,Manitou Beach,MI
229314.453125,Lanesboro,MA
64943.7734375,Indianola,IA
184590.359375,High Point,NC
97742.96875,Town of Le Roy,NY
68060.640625,Uhrichsville,OH
227359.03125,Madison,WI
205292.375,Concord,MO
339230.0625,Minden,NV
137700.0,Nashville,NC
251736.546875,Willowbrook,CA
262850.1875,Westchester,FL
293818.875,Plymouth Meeting,PA
306759.0,Arnold,CA
149316.875,Robertsdale,AL
336722.90625,Longmeadow,MA
209155.421875,Exeter Township,PA
258516.46875,Wixom,MI
191169.484375,Lambertville,MI
191410.046875,Rockford,MI
113838.15625,Bensley,VA
79993.578125,Chazy,NY
341716.40625,Princeton,MA
142368.265625,Woodbury,NJ
433013.3125,Creve Coeur,MO
694745.9375,Burr Ridge,IL
114015.664062,Joplin,MO
670716.375,Culver City,CA
180926.5,Tucson,AZ
214454.625,Vernon Rockville,CT
346437.34375,East Meadow,NY
415465.9375,Smithtown,NY
58823.2929688,Elizabeth,IN
137996.390625,Aurora,IN
190004.015625,Mount Carmel,OH
203618.078125,Grand Chute,WI
202540.5625,Pembroke,NH
169115.265625,South Saint Paul,MN
230310.4375,Halfway House,PA
281106.4375,Palmer Township,PA
259540.96875,Rosemount,MN
215510.84375,York,SC
63638.5546875,Ralph,AL
218692.375,Thomaston,CT
252765.859375,Lower Oxford Township,PA
156500.40625,Groesbeck,OH
132976.703125,Fairway,KS
466333.9375,Sandy Springs,GA
40979.9179688,Horn Lake,MS
145962.25,Hampton,GA
267412.4375,North East,MD
186922.484375,Gastonia,NC
887995.3125,Chappaqua,NY
221791.5625,Port Salerno,FL
222012.84375,Northfield,MN
504074.71875,Forestville,CA
417301.28125,Pepper Pike,OH
55211.6484375,Niagara Falls,NY
136831.328125,Valley Center,KS
808491.4375,Tonka Bay,MN
286650.53125,Plymouth Township,PA
309057.0625,Saint Leonard,MD
69794.78125,Melissa,TX
255744.984375,Henderson,NV
282757.84375,New Harmony,UT
185677.109375,La Pine,OR
114462.648438,Town of Kaukauna,WI
79711.2421875,Saginaw,MN
196235.75,Pooler,GA
491667.34375,Hybla Valley,VA
269888.78125,Mechanicsville,MD
40869.8789062,Plainview,TX
174052.609375,Brooklyn Park,MD
558675.375,Town of Medfield,MA
174710.84375,Colebrookdale Township,PA
491496.75,Tredyffrin,PA
415424.84375,South Brunswick,NJ
372159.8125,Douglas,MI
1023297.1875,Marco Island,FL
132275.90625,Salem,IN
311818.53125,Bend,OR
59130.1210938,Masury,OH
297307.1875,Milford Township,PA
269647.375,Halfmoon,NY
435506.78125,Lincolnia,VA
139090.359375,Flowood,MS
133695.984375,Villa Ridge,MO
110466.265625,Harrod,OH
219918.46875,Rheems,PA
160119.28125,Arnold,MN
128461.445312,Ferndale,MI
35793.5742188,Richland,IN
79450.203125,Blackwell,OK
174427.3125,Orange,VA
25663.453125,Star,NC
214998.390625,Lake Placid,FL
258311.640625,Indiana Township,PA
172691.96875,Town of Marlborough,NH
247238.953125,Leominster,MA
182089.15625,Delhi Township,MI
55546.5859375,Hammond,IN
66541.765625,Town of Champlain,NY
705812.8125,Walnut Creek,CA
216730.921875,Mount Pleasant,NC
240808.4375,Hilliard,OH
183094.375,Greenwood,IN
45695.5820312,Braddock,PA
290946.6875,University Place,WA
206364.25,Ellenton,FL
307458.15625,Yucaipa,CA
290065.40625,Flower Mound,TX
213435.34375,Fairless Hills,PA
284578.34375,Beltsville,MD
140185.9375,Ravenna,OH
267007.21875,Revere,MA
358914.8125,Brentwood,MO
233060.640625,Jennings Lodge,OR
286945.375,Aurora,IL
215112.453125,Gainesville,FL
357617.8125,North Brunswick,NJ
478527.8125,Newburyport,MA
116306.421875,Fort Valley,GA
157623.296875,Yorktown,IN
212765.859375,Rio Linda,CA
129224.09375,Lake Odessa,MI
103396.382812,Town of Middleburgh,NY
433586.6875,Clarksburg,MD
155959.84375,Madison,OH
175485.140625,Saint Marys,GA
452969.21875,Ellicott City,MD
56062.25,Toccoa,GA
601058.6875,Torrance,CA
182342.96875,Cottondale,AL
173999.203125,Whitestown,IN
92846.984375,Fairborn,OH
112133.734375,Garden City,MI
104823.695312,Mc Donald,OH
174076.3125,Morris,IL
179490.359375,Town of Hillsborough,NH
111581.523438,Red Lion,PA
197435.75,Gonzales,LA
193948.1875,Edgeworth,PA
288851.5,Acushnet,MA
100123.695312,Champion Heights,OH
277224.46875,Lompoc,CA
265635.34375,Goochland,VA
218989.5625,Moore,SC
216944.578125,Twin Lakes,WI
185688.359375,Porter,IN
253295.984375,Shakopee,MN
51586.34375,Gilbert,MN
238475.5,Lakewood,WA
179125.703125,Pendleton,SC
63018.875,Town of Candor,NY
226494.78125,Brighton,CO
116896.382812,Ladoga,IN
289010.0625,Winchester,VA
165175.5,Hartville,OH
519916.96875,Cerritos,CA
503961.53125,Hawthorn Woods,IL
476116.4375,Wynnewood,PA
54757.8320312,Kiln,MS
1061782.5,Weston,MA
411888.1875,Wakefield,MA
733773.9375,Marathon,FL
207003.21875,West Chester,OH
103944.179688,Paoli,IN
253754.625,Coventry,CT
284698.78125,Flourtown,PA
209750.203125,Waleska,GA
74030.1171875,Edinburg,VA
227938.546875,Oxford,AL
169860.234375,North Ogden,UT
377114.0625,Cocoa Beach,FL
159212.453125,Justin,TX
174829.3125,Kerman,CA
206317.265625,Thorndale,PA
42900.4023438,Watervliet,MI
193352.203125,Washington,MO
262477.5,King George,VA
239878.71875,Alton,NH
222993.96875,Muskego,WI
284475.5,Bolton,CT
398100.375,East Rockaway,NY
145552.203125,Duncan,OK
116755.421875,Royalton,NY
881727.1875,Travilah,MD
57385.140625,Apollo,PA
32727.7109375,Broken Bow,OK
211975.5,Genesee,CO
269542.5625,Washington Township,PA
211286.75,Kent Acres,DE
41208.8359375,Wapato,WA
100526.507812,Arcadia,IN
506050.15625,Point Pleasant Beach,NJ
141128.109375,Lyme,NH
215212.84375,Providence Township,PA
293719.71875,Arden,NC
127583.53125,Port Jervis,NY
279389.9375,Lakebay,WA
109021.6875,Town of Minetto,NY
129583.132812,Castalia,OH
507617.21875,Fallbrook,CA
530111.0,Lyme,CT
235331.734375,Round Lake,IL
226753.015625,Penn Township,PA
138098.390625,Ammon,ID
148552.609375,Northgate,OH
423254.1875,Cedar Mill,OR
74976.703125,Town of Geneva,NY
587808.375,Jamul,CA
399850.875,Grant,MN
228275.90625,Duluth,GA
136032.53125,Rural Hall,NC
726649.4375,Upper Saddle River,NJ
144302.015625,Hamburg,PA
355720.46875,Highlands Ranch,CO
143987.953125,Ellendale,MN
274530.125,Hanover,VA
277977.5,South Plainfield,NJ
146961.046875,Hoagland,IN
284638.90625,Lakeland Highlands,FL
242977.90625,College Park,MD
277862.65625,Gonzales,CA
323900.0625,Huntington Woods,MI
314949.4375,Geneva,IL
142926.90625,Hanover,PA
618186.0,Sleepy Hollow,NY
141238.953125,Clifton,CO
83682.734375,Hazel Park,MI
200895.578125,Auburn Hills,MI
145049.390625,Riverdale,CA
206104.421875,Cedar Park,TX
90154.21875,North College Hill,OH
163995.984375,Groveport,OH
530420.6875,Syosset,NY
167817.671875,Greene Township,PA
275697.59375,Amityville,NY
550656.0625,North Reading,MA
43365.0585938,Oil City,PA
86820.8828125,Lorain,OH
151961.453125,Paddock Lake,WI
147867.0625,Marshall,TX
425690.9375,Anaheim,CA
270733.3125,Town of East Hampton,CT
241564.25,Town of Mukwonago,WI
109531.726562,Aldine,TX
88702.0078125,Weatherly,PA
212631.328125,Medulla,FL
297472.71875,Wheeling,IL
120432.929688,Cromwell,IN
328318.40625,Isle of Hope,GA
231757.4375,Unionville,NC
591702.125,Vienna,VA
373216.34375,Fair Oaks,CA
380302.84375,Groveton,VA
231322.890625,Little Britain Township,PA
174310.046875,Vance,AL
79442.171875,Florence,MS
110293.976562,Kendallville,IN
261560.234375,Herriman,UT
147538.953125,Town of Winchester,NH
396875.5625,Millis,MA
81934.9375,Lykens Township,PA
151981.921875,Jamestown,IN
331642.3125,Severance,CO
317875.09375,Garden HomeWhitford,OR
265885.53125,Shallotte,NC
299249.8125,Beachwood,OH
189415.265625,New Hope,MN
235272.296875,Hollywood Park,TX
282925.6875,Somerset,NJ
206318.078125,New Prague,MN
146640.15625,Shafter,CA
301923.65625,Beaufort,SC
160371.890625,Pinson,AL
238236.953125,Lynn Haven,FL
524433.1875,Boulder,CO
179596.390625,Columbia,MO
486443.25,Greenburgh,NY
59683.1328125,Millersburg,IN
240777.515625,Hyattsville,MD
128993.171875,Hueytown,AL
392888.40625,Bay Hill,FL
788100.1875,Monterey,CA
193632.125,Dacula,GA
243203.609375,Medford,NY
347606.75,South Huntington,NY
120257.828125,Tallapoosa,GA
123573.898438,Colona,IL
195724.90625,Crescent,PA
165798.796875,Pittstown,NY
121892.367188,Lancaster,TX
161989.953125,Monroe,NC
748618.9375,Garden City,NY
191312.84375,Halethorpe,MD
440075.1875,Berlin,MA
233380.328125,East Wenatchee Bench,WA
233359.84375,Okeana,OH
276433.34375,Blackstone,MA
94395.1796875,Carthage,NY
71052.2109375,Anthony,FL
128596.789062,Charlotte,MI
260118.46875,Elk Ridge,UT
373191.5625,Town of Wolfeboro,NH
90418.875,Currituck,NC
83688.7578125,Brimfield,IL
145382.328125,Columbus,GA
172983.125,Kennewick,WA
29660.6425781,Dunbar Township,PA
330800.875,Atlanta,GA
217990.765625,Strasburg Township,PA
51671.8867188,Romulus,MI
350924.46875,Middletown,MD
240654.21875,West Donegal,PA
647152.4375,Bonsall,CA
257073.5,Plainfield,NH
135440.5625,Crawfordsville,IN
111375.101562,Rouses Point,NY
205554.625,Lanesville,IN
420756.625,Hillsborough,NJ
267743.78125,Cape Carteret,NC
177978.3125,Stanwood,MI
91521.28125,Fort Myers,FL
184425.296875,Sebastian,FL
249276.703125,Sparks,NV
188931.328125,Caledonia,WI
251893.578125,Fawn,PA
156946.1875,Tooele,UT
363995.3125,Lakeville,MA
122923.695312,Sterling,CO
276255.34375,Port Barrington,IL
281037.75,Westhampton,MA
207653.40625,Belmont,NH
418256.71875,Pomona,NY
192764.25,Georgetown,KY
317566.65625,Lemon Grove,CA
201699.203125,Terry,MS
72306.421875,Ponchatoula,LA
253062.65625,Rogers,MN
200291.171875,East Providence,RI
221284.34375,Canaan,CT
248290.359375,Wilmington Island,GA
351077.5,Oak Ridge,NC
397145.125,Pinole,CA
112710.039062,Town of Southport,NY
155029.3125,Northview,MI
402397.625,Grover Beach,CA
167895.984375,Town of Ware,MA
130184.335938,Allouez,WI
278291.15625,Montara,CA
880576.1875,Woodway,WA
211129.71875,Walton,KY
168890.765625,Town of Waterford,NY
89998.390625,Delavan,IL
232510.4375,Winston,GA
154595.984375,Laurel,MS
217897.984375,Kearney,MO
285075.53125,Ann Arbor,MI
192773.890625,Kathleen,GA
85165.0625,Morenci,MI
255156.625,Rubidoux,CA
287468.65625,Dry Run,OH
148697.59375,Three Rivers,MA
115188.351562,Manassas Park,VA
53288.7539062,Town of Lisbon,NH
210183.53125,Phillipston,MA
107298.390625,Wyoming,MI
134874.296875,Vincennes,IN
52750.1992188,Palatka,FL
345183.15625,Cheshire,CT
212089.15625,Salem,OR
74532.9296875,Hugo,OK
124036.148438,Edinburgh,IN
192319.671875,Lakeland,FL
45659.0351562,Eufaula,OK
126608.835938,Columbia City,IN
271036.9375,Sunnyvale,TX
275314.90625,Eagle Mountain,TX
311023.34375,Scituate,RI
114154.21875,Rockport,TX
541433.9375,Town of Hopkinton,MA
244840.96875,Winchester,CT
188355.015625,Belton,TX
452269.59375,La Habra,CA
391790.6875,Ozark,MO
324465.5,Marshall Township,PA
169939.359375,Ocklawaha,FL
227943.78125,Mount Juliet,TN
67145.3828125,Dennison,OH
305602.8125,Upper Township,NJ
328243.09375,Hopkinton,NH
200483.9375,Leesport,PA
263425.3125,Farmington Hills,MI
196693.171875,Milton,NH
348727.25,Covina,CA
134077.90625,Brookville,IN
120262.25,Willowick,OH
168182.328125,Millington,TN
546575.25,Long Hill Township,NJ
183458.640625,Hampton,VA
282358.625,Hartfield,VA
413190.25,ParsippanyTroy Hills Township,NJ
210630.125,Conway,FL
384185.90625,Port Chester,NY
37173.09375,Three Forks,MT
244105.625,East Hopewell Township,PA
232801.203125,Town of Poughkeepsie,NY
324724.46875,Steilacoom,WA
52413.2539062,Muskegon Heights,MI
498369.8125,Orangetown,NY
363266.21875,Boca Raton,FL
67766.6640625,Corry,PA
352071.53125,Grasonville,MD
221245.375,Smyrna,DE
525615.0625,Newcastle,WA
156322.484375,Bellefonte,PA
481357.03125,Woodbine,MD
190902.015625,Lemoore,CA
222073.09375,Williamsburg,FL
134483.53125,Roeland Park,KS
94322.4921875,Eastpointe,MI
897513.6875,Wellesley,MA
206874.296875,Crossville,TN
156425.703125,Portage,IN
1040104.1875,Mountain View,CA
580470.375,Broadmoor Village,CA
228931.734375,Northport,AL
145883.9375,Elizabethtown,IN
59873.4921875,Wayne Township,PA
337962.28125,Palo Cedro,CA
143540.15625,Churubusco,IN
351979.125,Silver Spring,MD
377970.6875,Kent Lakes,NY
291838.90625,Berkeley,NJ
69790.359375,Town of Ellicottville,NY
213633.734375,Woodstock,GA
312320.59375,Simsbury,CT
172355.015625,Naches,WA
171545.375,Hackberry,TX
107132.53125,Bellvue,CO
193106.03125,Conway,AR
565943.625,Montgomery Township,NJ
434889.4375,West Long Branch,NJ
123793.976562,West Wyomissing,PA
156639.765625,Haines City,FL
229779.109375,Greer,SC
93322.890625,Winslow,IN
107025.304688,Orlovista,FL
209989.15625,Florida,NY
237293.96875,East Fallowfield Township,PA
192563.859375,Bonaire,GA
491788.6875,Glen Cove,NY
506818.8125,Manasquan,NJ
489283.3125,Elmhurst,IL
650596.375,La CrescentaMontrose,CA
212015.265625,Longswamp,PA
99871.0859375,Seneca,NY
49579.9179688,Pittsburgh,PA
137909.234375,Lindsay,CA
190971.078125,Crest Hill,IL
925525.875,Glencoe,IL
373909.59375,Shelton,CT
342588.6875,Andover Township,NJ
210097.59375,Center Township,PA
128416.0625,Wilmington,DE
184013.25,Surprise,AZ
129127.710938,Proctor,MN
735678.6875,Lexington,MA
177010.4375,Town of Winchendon,MA
112670.679688,Gaston,IN
143221.6875,Bristol,VA
274655.40625,Vineyard,CA
344783.21875,Gardnerville,NV
233345.78125,Ashford,CT
441943.90625,Newtown,OH
432640.25,Sunset Hills,MO
100184.742188,Town of Cape Vincent,NY
100626.90625,Socorro,TX
